382	224858
382	599907
382	446103
382	148820
382	294900
382	315937
382	448808
382	301534
382	248962
382	603191
382	558500
382	282470
382	292214
382	243559
382	477327
382	565304
382	297727
382	160709
382	246736
382	445730
390	31821
399	435207
399	326304
399	314055
399	433139
399	332851
406	309318
406	308839
406	305986
407	618507
407	83935
407	234679
407	107694
407	625843
410	613609
414	311535
414	366514
414	569106
414	383952
414	328409
414	309390
414	373962
430	106382
440	433798
440	597804
447	30523
447	114482
447	239247
452	365438
452	309866
452	580535
471	163057
477	80492
477	383493
477	79476
477	108847
477	514357
477	623579
481	564016
481	246511
492	321817
492	573175
492	74720
492	174901
492	358330
494	107725
494	378674
494	260924
494	590666
494	530339
494	82419
496	325406
497	441539
497	531457
523	233526
524	457106
524	560357
524	529406
524	569206
524	5835
524	478244
534	583661
553	380051
553	254615
553	98916
553	599711
567	524098
567	171678
567	620296
567	552491
567	104656
567	448778
567	34667
567	566842
567	102272
567	579646
567	243859
567	542351
567	312787
567	613372
567	472401
567	105524
567	522238
567	321817
567	98931
567	114116
567	155382
567	583975
567	93065
567	586775
574	246428
574	546194
574	287982
574	242174
574	521518
575	219905
575	155311
575	178572
575	524761
575	216919
577	32600
577	33310
592	376140
592	321525
592	592683
592	578654
592	8300
603	236286
615	27451
615	582277
615	301189
615	580178
642	444051
642	472721
653	466491
659	81896
659	95587
659	306285
659	560821
664	121988
664	311413
664	314043
686	244608
686	301674
686	309133
686	100782
695	464393
695	552727
704	106858
704	581846
704	147509
704	226825
715	481213
715	311413
715	441539
715	448970
715	104825
715	607230
715	616760
715	91691
715	318939
715	160011
744	247940
744	222169
744	286105
751	531765
751	214186
751	461960
751	112484
753	28923
753	619885
768	322982
768	331894
768	437099
768	148966
768	568745
776	230064
778	313996
778	110787
778	110483
778	296798
778	318311
778	601617
787	248831
787	119403
791	283693
791	377569
791	532977
791	119643
791	125151
791	384122
791	120458
793	263424
793	374619
793	74919
793	275860
793	378687
793	583188
793	370009
793	377783
793	328601
793	374832
793	362938
793	374803
793	221721
793	382337
793	471144
793	453387
793	259283
793	437877
793	234651
793	435955
793	230063
793	286446
793	448550
793	265776
793	244214
793	216749
793	364971
793	151578
793	445663
793	362901
793	378937
793	376800
793	270778
793	382131
793	91753
793	370463
793	537277
793	267075
793	587783
793	300116
793	619164
793	272263
793	75208
793	524188
793	180719
793	177306
793	479420
793	144467
793	376392
793	364283
793	284986
793	271618
793	275266
793	262352
793	590481
793	330538
793	144427
793	463647
793	357304
793	478836
793	257373
793	442846
793	439165
793	365172
793	377130
793	357777
793	277495
793	265477
793	271988
793	369602
797	472401
797	210918
797	471325
798	334764
798	623818
798	380140
798	557326
813	286845
813	95498
813	174901
813	440743
813	325075
813	445075
813	323660
813	539954
813	533123
819	243155
819	297296
819	588595
819	610638
819	249063
819	209655
819	228253
819	435503
826	24449
826	455664
826	586607
826	592372
826	600178
826	555426
826	89054
826	214951
836	331310
836	1982
836	324932
836	334053
836	5600
836	316700
836	333760
836	6262
849	448607
849	166767
849	170717
849	293138
849	103677
849	183240
849	329192
849	248093
849	316463
849	265003
849	232785
858	321499
858	324507
858	592534
870	572018
870	91534
870	530238
903	540009
903	88998
903	84532
912	533303
912	552491
912	96013
912	588538
912	560142
912	472401
922	586607
922	366514
923	22578
923	29722
923	210694
923	210168
923	118498
923	486310
927	104487
927	93321
927	288182
927	523288
927	606119
927	309082
927	439093
940	91088
940	459963
940	618535
940	320203
940	301117
947	522185
947	212822
947	459963
947	81027
947	94733
947	161348
947	471038
947	319217
947	229977
947	76010
947	511897
947	226723
947	289797
947	364534
948	532030
948	183213
948	123956
948	92578
960	2284
978	361523
978	322520
990	23221
990	475065
990	34782
1004	251783
1004	233121
1004	251373
1004	247114
1005	162309
1005	164237
1005	219914
1013	246428
1013	76700
1013	249401
1013	1887
1013	242174
1013	251497
1013	244183
1013	168340
1019	453387
1019	603226
1019	370989
1019	293103
1020	599364
1026	446074
1039	282258
1039	267798
1045	453917
1045	93774
1052	241740
1052	104092
1052	310500
1052	282314
1052	313316
1052	530946
1052	235156
1052	596904
1052	575804
1052	317569
1082	420
1086	242174
1086	235757
1086	157979
1107	327000
1111	295839
1111	378793
1116	592119
1116	288584
1116	483276
1116	368628
1116	591240
1116	551334
1116	175528
1116	481257
1116	260696
1116	443211
1116	294046
1116	297036
1131	530591
1131	233675
1131	527624
1131	329192
1131	86024
1131	286454
1131	197667
1131	326385
1131	256348
1153	186853
1153	528851
1153	521976
1153	299687
1153	517630
1153	172492
1153	152903
1153	89664
1153	589614
1153	94395
1153	528789
1153	79168
1153	324260
1153	250843
1153	310002
1153	542086
1169	513369
1169	479820
1169	331790
1169	461890
1169	316333
1169	454136
1169	288472
1169	465950
1169	544331
1169	220319
1170	362377
1170	296060
1170	279898
1170	443698
1170	307468
1173	11187
1173	28806
1173	321277
1179	217613
1179	176652
1179	555569
1179	484985
1188	26494
1188	437314
1188	303701
1188	319433
1188	582319
1188	311624
1194	611189
1194	335531
1194	268115
1195	9419
1195	455758
1195	74807
1195	442893
1195	441683
1197	221057
1197	583292
1197	443698
1197	99855
1197	306649
1197	76129
1197	88927
1228	12453
1228	6793
1228	180300
1228	610994
1228	245380
1228	245555
1228	150942
1228	93527
1228	321790
1228	508608
1232	322046
1232	440093
1232	84357
1232	617678
1232	448640
1232	486027
1232	330745
1232	446885
1232	328601
1232	449590
1232	596085
1238	30099
1238	32610
1259	567481
1259	86500
1265	620378
1265	622831
1266	166262
1266	232309
1266	568780
1281	29347
1281	576825
1281	522052
1321	610994
1321	536060
1325	300307
1325	569511
1330	30350
1330	483947
1330	235619
1333	625639
1336	13513
1336	311227
1336	300763
1340	383865
1340	271661
1340	595082
1340	214951
1349	250843
1349	174901
1349	155382
1423	312919
1434	582834
1449	232126
1449	323892
1449	453302
1453	524510
1453	513895
1453	514610
1453	525054
1453	472939
1458	234712
1458	327856
1458	211763
1458	324260
1458	561347
1458	76438
1458	114238
1482	26138
1482	28094
1482	29347
1482	31408
1482	522052
1555	302105
1555	248496
1555	326041
1560	515052
1560	285881
1560	471361
1560	605535
1560	598107
1560	565126
1560	331010
1560	568256
1560	571840
1577	321808
1577	548712
1577	613755
1577	249676
1577	374337
1577	330822
1577	87516
1577	370910
1577	319192
1577	282133
1577	452125
1577	320173
1577	531149
1577	374047
1577	367738
1577	182344
1584	12379
1584	15170
1584	17248
1584	233120
1584	436819
1584	439393
1584	109199
1584	119810
1584	324381
1584	83496
1584	271052
1584	161692
1584	304943
1587	23392
1587	293447
1587	587718
1587	313828
1587	234766
1616	211763
1616	251260
1616	594574
1616	526135
1627	381992
1627	611857
1628	102601
1629	22207
1633	177945
1633	211111
1633	458894
1633	239624
1633	326802
1633	522764
1633	512269
1633	296982
1633	220842
1633	457472
1633	540020
1641	103232
1641	584340
1641	249681
1641	85890
1641	80514
1641	92035
1641	296302
1641	87640
1641	616406
1641	544134
1661	521292
1661	311604
1661	212814
1661	320740
1661	526992
1661	146329
1661	184117
1661	363797
1662	313617
1662	329660
1662	104628
1662	239918
1662	375675
1668	515052
1668	597572
1668	588896
1668	165069
1668	471361
1668	598107
1668	619100
1668	569816
1668	594950
1668	571720
1668	562277
1668	571840
1690	545133
1690	317570
1690	298507
1690	169745
1698	174198
1698	606797
1702	512976
1702	620417
1710	624983
1710	603204
1731	626413
1731	249881
1731	85890
1731	564633
1731	298100
1731	609367
1752	31015
1753	358857
1753	445535
1753	531284
1753	214951
1753	253404
1761	621924
1761	298465
1761	112420
1761	325103
1761	219581
1761	106761
1761	111258
1761	82610
1761	453387
1791	210065
1804	301193
1804	566409
1804	207703
1804	355878
1804	363874
1804	362380
1804	564103
1804	368076
1804	246709
1808	533061
1808	602499
1808	214220
1808	163473
1808	526692
1829	286521
1829	332694
1833	242174
1833	249401
1833	246428
1833	321544
1833	279052
1833	620759
1833	164845
1838	443263
1838	328155
1838	616076
1843	163738
1858	114785
1858	93645
1867	306684
1880	234790
1882	22352
1882	603402
1882	590427
1882	105761
1882	588095
1882	600493
1882	86071
1882	616681
1882	330085
1882	123585
1882	522404
1882	587779
1882	604373
1882	108825
1884	237848
1890	299593
1890	98663
1890	100101
1892	307844
1892	164237
1892	476620
1892	476234
1896	21496
1896	32716
1896	610151
1896	310737
1896	34905
1907	248555
1907	237307
1907	162908
1907	293069
1907	329024
1907	297009
1928	561639
1928	465015
1928	79206
1928	313388
1946	598107
1946	299157
1946	319548
1946	556887
1946	572970
1962	463364
1962	229522
1962	156054
1962	447808
1962	310181
1977	319999
1977	287192
1977	302391
1977	311413
1977	288276
1977	434288
1982	10011
1982	14188
1982	15206
1982	547007
1982	244680
1982	319420
1982	180652
1982	6262
1982	248615
1982	552132
1982	321707
1982	9383
1982	548325
1982	553570
2013	322810
2013	143604
2013	252500
2013	585084
2013	483890
2013	297124
2015	584615
2015	164355
2015	509129
2015	145477
2015	167087
2015	169670
2015	319228
2015	293427
2015	533464
2016	542052
2016	115379
2016	189667
2016	283522
2016	613132
2016	326992
2042	210918
2042	76662
2042	283122
2042	297867
2042	436573
2042	279150
2042	326139
2042	591235
2058	24307
2058	593185
2058	97591
2058	565234
2058	122044
2058	469580
2058	434747
2058	256049
2058	105152
2058	433921
2059	603912
2080	28452
2080	485838
2080	564016
2080	86478
2080	469976
2080	284000
2080	529353
2080	605173
2080	595532
2080	517127
2080	94174
2080	212808
2080	569447
2080	217015
2090	81323
2091	607863
2109	442752
2109	288790
2109	485923
2109	603439
2109	166408
2109	79309
2125	444283
2125	509177
2127	619197
2127	319382
2127	230820
2127	244608
2127	297503
2127	151770
2127	537277
2127	538977
2127	335460
2128	331310
2128	551329
2134	232309
2148	235245
2148	97871
2148	245143
2156	455396
2156	589661
2156	296002
2156	281748
2163	222973
2163	282555
2163	602621
2163	118214
2168	485363
2168	229190
2168	214468
2168	172846
2168	454591
2168	168770
2168	207322
2181	583344
2190	29045
2190	616709
2190	260708
2190	35639
2194	90274
2194	170603
2194	164845
2194	444115
2194	369052
2194	439004
2194	521257
2204	272333
2204	82239
2204	79175
2204	222903
2204	161355
2204	602373
2204	518659
2204	214904
2204	218355
2239	7090
2240	231588
2250	102698
2250	240244
2250	581548
2289	13835
2289	516682
2289	286061
2289	247523
2289	461443
2289	518777
2289	508877
2289	485783
2289	618394
2289	478985
2289	584924
2289	316501
2289	521041
2289	601652
2289	233690
2289	296412
2289	272743
2289	81715
2307	151716
2307	255402
2307	330197
2307	244554
2307	374631
2307	376582
2331	21095
2337	20569
2337	21478
2337	514610
2337	321277
2361	151159
2361	223185
2361	587052
2361	209503
2361	542513
2361	533532
2361	208186
2361	162708
2361	302123
2361	484848
2361	298161
2361	596826
2377	283060
2377	156054
2377	463364
2377	589839
2377	229522
2377	146285
2377	517247
2377	311413
2406	311413
2406	90005
2446	240238
2446	286845
2446	102412
2446	298603
2446	284336
2446	294681
2446	79115
2446	322977
2459	15414
2459	486925
2459	561032
2459	610670
2482	171925
2482	149797
2482	173709
2482	332918
2482	181181
2493	285903
2501	321029
2501	314963
2501	83474
2502	381712
2502	160896
2502	89862
2502	324331
2502	371730
2502	576539
2509	583297
2509	304660
2509	603181
2509	321452
2509	163922
2509	518468
2534	226929
2534	259875
2534	172561
2534	180953
2543	618963
2543	109735
2543	2772
2554	207703
2554	362949
2554	240204
2554	304976
2554	248239
2554	434642
2554	601651
2554	311624
2554	305024
2554	92489
2554	254495
2565	299278
2565	294408
2565	244545
2565	299029
2565	239446
2565	244252
2579	233045
2579	208186
2579	486635
2579	476515
2602	160698
2602	597530
2602	452703
2602	623210
2613	298517
2613	298187
2616	579380
2616	324460
2648	442893
2648	617678
2663	311413
2676	78317
2676	255044
2676	536263
2688	267311
2688	465311
2688	620071
2699	231000
2699	249665
2699	214951
2707	293054
2707	566957
2707	291653
2707	569816
2707	206950
2707	95681
2707	594950
2707	303500
2707	582402
2707	601366
2714	613609
2714	433511
2715	230820
2715	541034
2725	28779
2726	601824
2732	482828
2732	75333
2732	477716
2732	600758
2732	80742
2732	219966
2732	90618
2732	214023
2732	284996
2732	589364
2732	202787
2774	23088
2774	5475
2777	262510
2777	574246
2777	375675
2777	286621
2787	592235
2787	569574
2787	226092
2787	589353
2787	278721
2787	561699
2787	587526
2787	600602
2787	375662
2787	455254
2787	150980
2787	221116
2793	159464
2793	80364
2793	611946
2796	251234
2808	459079
2808	487783
2808	593646
2820	234239
2820	102705
2820	288802
2820	316047
2820	281089
2820	461925
2820	321197
2823	9901
2823	13662
2823	7223
2823	7182
2826	311413
2826	302865
2826	583603
2826	436335
2826	313341
2831	267255
2831	268105
2831	606507
2831	316278
2841	468576
2841	216684
2841	524831
2841	440262
2841	463293
2841	208315
2841	462956
2863	363780
2863	602544
2863	306404
2866	250135
2903	526200
2903	465445
2903	300643
2903	539670
2903	609648
2903	450043
2903	86408
2903	209591
2905	250079
2905	102766
2905	298603
2905	254169
2905	143384
2905	322977
2914	590257
2914	103955
2914	106972
2914	109510
2914	225382
2914	103482
2919	576304
2919	314219
2919	586724
2919	591740
2919	106638
2924	478965
2933	251904
2933	248156
2947	442449
2947	608819
2947	617211
2947	108547
2958	23863
2958	146707
2958	35291
2969	542201
2969	307237
2969	312546
2969	77483
2969	456302
2969	97185
2969	242947
2969	97070
2969	168951
2969	254538
2969	579550
2969	143384
2969	108911
2969	152369
2969	486488
2969	576788
2998	295170
3002	620061
3002	82354
3002	309597
3002	306598
3002	306762
3012	225908
3012	462923
3022	268298
3022	584737
3022	267692
3022	267495
3022	575623
3022	104870
3022	612959
3022	594404
3028	23293
3028	33255
3040	95021
3040	601617
3040	143829
3040	514888
3040	601824
3040	95926
3040	305326
3052	150785
3052	105156
3054	378982
3054	210590
3054	366365
3054	361394
3054	374182
3054	151297
3054	381118
3054	516501
3054	144448
3054	145587
3054	377645
3054	511332
3054	520975
3054	610260
3054	524720
3054	163088
3054	512411
3065	439425
3065	115835
3065	443435
3076	81608
3076	612437
3076	328671
3076	321817
3076	440743
3076	438640
3076	559872
3076	184552
3076	624780
3076	477000
3076	320986
3076	558508
3076	325800
3076	564492
3076	100430
3076	445663
3076	232062
3076	544520
3076	376606
3076	366139
3076	443078
3080	111521
3080	444012
3088	525171
3088	237847
3088	485051
3088	297736
3088	247107
3091	356786
3091	321201
3091	459576
3091	367988
3091	162637
3091	448349
3095	247866
3095	231128
3095	254878
3095	318889
3095	187166
3095	460125
3109	217604
3109	557620
3109	286828
3113	584422
3113	543331
3113	621551
3113	244655
3113	80813
3120	251778
3120	538968
3120	613609
3120	610638
3124	162453
3124	307517
3124	544412
3124	517630
3124	449466
3124	476581
3124	314317
3124	542192
3124	555649
3124	587063
3124	144427
3128	81397
3128	262510
3128	620807
3128	511779
3128	143156
3128	450875
3128	296394
3128	370375
3128	75854
3128	622844
3128	471726
3128	375675
3128	109080
3128	360321
3128	78934
3128	259169
3128	384590
3128	626006
3138	155647
3147	10352
3147	1811
3147	532431
3147	333916
3147	269360
3187	27664
3187	620759
3187	230560
3187	620765
3187	232309
3187	511596
3207	460938
3207	319398
3208	576085
3208	163278
3211	252685
3217	26651
3217	97738
3217	91398
3217	99841
3224	239887
3231	289806
3231	508917
3231	468905
3231	536815
3231	468017
3231	281765
3237	287093
3237	289797
3239	77001
3239	316895
3251	467563
3251	517086
3251	449466
3251	249521
3268	561969
3268	230064
3268	435103
3268	323526
3268	334208
3268	442430
3268	624292
3270	383730
3282	332490
3282	241633
3301	530727
3301	533886
3303	449944
3303	448151
3303	115286
3303	146978
3303	540072
3303	442672
3303	88209
3303	625318
3307	551097
3307	331310
3307	317626
3312	21033
3312	27726
3312	173142
3312	246511
3312	591740
3317	356336
3317	330193
3324	95021
3324	306684
3328	331251
3328	250843
3328	332325
3328	311353
3366	433919
3366	233097
3366	316743
3366	302239
3366	309024
3366	246024
3366	244109
3366	318760
3366	383488
3366	565116
3366	448114
3366	301474
3382	83474
3382	611946
3390	304415
3390	433977
3402	515999
3402	228744
3402	443851
3402	123956
3402	92578
3402	326522
3402	531678
3402	254837
3402	474104
3402	113556
3402	592030
3408	299730
3408	516659
3412	513295
3412	283582
3412	241945
3412	477022
3412	284530
3424	254311
3424	616689
3426	625606
3426	438051
3426	4268
3426	295839
3426	33653
3432	531284
3432	291624
3432	90274
3432	9379
3432	83312
3432	598574
3432	612550
3432	311413
3461	84929
3461	96872
3461	300136
3461	145617
3461	97266
3469	249971
3469	560921
3469	107213
3469	301071
3469	478909
3469	371129
3469	562268
3469	302077
3494	320968
3494	369599
3494	603823
3494	432934
3494	374145
3494	225296
3494	183653
3494	363799
3494	377295
3494	318143
3494	83261
3494	596477
3494	216226
3494	366819
3494	509127
3494	254279
3494	246679
3494	423525
3494	622281
3494	432504
3494	609598
3494	265852
3494	611876
3494	327467
3494	316973
3494	327663
3494	263472
3495	454092
3495	561198
3495	614411
3501	10352
3501	588538
3501	579646
3501	211763
3501	234712
3501	251260
3501	111571
3501	287551
3501	472401
3501	331722
3501	263551
3501	327287
3505	613609
3509	306684
3509	570063
3516	165896
3516	373318
3516	617364
3516	268482
3516	297498
3516	612166
3519	569014
3524	383754
3524	371944
3524	383822
3524	360519
3524	440673
3524	300761
3524	355165
3524	448787
3524	75518
3524	328671
3524	359344
3524	360887
3524	312704
3524	359478
3524	369413
3524	358368
3524	451075
3524	585128
3533	84871
3533	264763
3533	594492
3533	482925
3533	617211
3542	625033
3542	580149
3542	618130
3542	623985
3542	607434
3542	104573
3542	177331
3542	239918
3549	143451
3554	6541
3554	310905
3556	537557
3556	607230
3558	287837
3558	449245
3558	592683
3558	356373
3558	113001
3558	314593
3560	93035
3560	79565
3560	174352
3560	259875
3560	267567
3560	557253
3560	577984
3560	261934
3560	76901
3560	269938
3560	236253
3560	621684
3560	290605
3560	325103
3560	366121
3560	99334
3560	99123
3560	231868
3560	255865
3560	578844
3560	326992
3560	330259
3560	249884
3560	100435
3560	358310
3560	600652
3566	163912
3566	451399
3574	592030
3574	538674
3574	324260
3574	76438
3574	627172
3588	474778
3588	487202
3588	483360
3588	260330
3588	456720
3588	142926
3588	571544
3600	446442
3600	230578
3600	473056
3601	472041
3601	222435
3601	87636
3601	292021
3601	223752
3601	329096
3601	91208
3601	294728
3601	151408
3601	475383
3604	23770
3604	30329
3604	612890
3604	237042
3604	231049
3604	33255
3612	585880
3612	328145
3617	247622
3621	434724
3621	242379
3621	269280
3621	233738
3621	248685
3621	116147
3621	434696
3635	82044
3635	538698
3635	291210
3635	211007
3635	332463
3635	280985
3635	595994
3635	283653
3635	242523
3635	290167
3635	298043
3635	237951
3642	222587
3642	224317
3642	545133
3652	563785
3652	612404
3655	479235
3655	617482
3655	311951
3655	106601
3655	444691
3655	472401
3655	607230
3655	586775
3660	518068
3660	567631
3665	560243
3665	301627
3665	300213
3665	514181
3665	290594
3665	562805
3665	572560
3707	607230
3707	523614
3707	441539
3707	249521
3707	322760
3707	318939
3707	607401
3731	253060
3731	315555
3736	273761
3736	97061
3736	611199
3736	333770
3737	13519
3737	593955
3737	302391
3737	586871
3737	516567
3737	534099
3737	613634
3737	167120
3737	626658
3738	106882
3738	533919
3738	307948
3738	613987
3738	306285
3738	435481
3738	282558
3738	326093
3738	99612
3738	567193
3747	538565
3747	322982
3747	162102
3747	236683
3747	608374
3747	323516
3747	334514
3749	433117
3754	259875
3767	27451
3767	29166
3767	619050
3767	34864
3770	446144
3770	435425
3770	469580
3770	197708
3770	444385
3770	159196
3770	8296
3787	100382
3787	239893
3787	334608
3787	439957
3787	88750
3797	553113
3797	547007
3797	319282
3797	552132
3797	554894
3798	282185
3798	246428
3798	232126
3798	538698
3798	542201
3798	550451
3798	250843
3798	249401
3798	298870
3798	621588
3798	151848
3798	242174
3798	536851
3798	122547
3798	281089
3798	512421
3798	237017
3798	285077
3798	292092
3798	574297
3812	297692
3812	246736
3838	305315
3838	171365
3838	280555
3843	12617
3866	362949
3866	355878
3866	370528
3866	304395
3866	448687
3866	371632
3866	91462
3866	594365
3866	383821
3866	443493
3866	236551
3866	568345
3866	301721
3866	254768
3866	301824
3866	303534
3866	309397
3866	303448
3866	307310
3866	325010
3876	247201
3876	112515
3876	624775
3876	109760
3876	588143
3876	332150
3876	322523
3876	97297
3876	99669
3876	375675
3907	564766
3907	564935
3907	570308
3907	572206
3907	570650
3915	119854
3915	245972
3915	98726
3916	255101
3916	331456
3916	298111
3916	88296
3916	593482
3916	292077
3916	520650
3918	448391
3918	537557
3918	448376
3918	226510
3918	603277
3918	90943
3918	440743
3918	598446
3918	591778
3918	92578
3918	281203
3918	228892
3918	451617
3922	120106
3922	313022
3922	304783
3922	111378
3922	626199
3922	365658
3922	236373
3922	614922
3945	296854
3945	299381
3945	325681
3964	22578
3964	30965
3964	239301
3974	208186
3977	462682
3977	465279
3977	158533
3977	453265
3977	443837
3977	329654
3977	179317
3977	332254
3977	304327
3980	590193
3980	535659
3980	156529
3981	433524
3983	582687
3983	322209
3983	288802
3983	83474
3993	580447
3993	119664
3993	355511
4000	586203
4000	326368
4000	455606
4000	563289
4000	234651
4000	174485
4000	252280
4000	461235
4000	445333
4000	568007
4000	602658
4000	320224
4000	589943
4000	169890
4000	453074
4000	479847
4000	470687
4000	585448
4000	357304
4000	607973
4000	479875
4000	169278
4000	560175
4015	609132
4015	233954
4015	252685
4034	559946
4034	230471
4034	288790
4034	589972
4034	155555
4041	86972
4041	283582
4044	314263
4044	205806
4044	325406
4044	626010
4044	227432
4044	104155
4060	177827
4060	167019
4060	177195
4060	95576
4060	178610
4060	181308
4060	512915
4060	158247
4064	3994
4064	475024
4064	622317
4064	230522
4064	589862
4064	252712
4064	538240
4064	479530
4064	87350
4064	299673
4064	286121
4064	319023
4064	250548
4064	222966
4064	557287
4064	608164
4064	240330
4064	214186
4064	165730
4064	216334
4064	582834
4077	591291
4077	219966
4077	464972
4077	233454
4077	509116
4077	121427
4077	95864
4077	621665
4077	121472
4077	523119
4078	235573
4078	442449
4078	74379
4078	626103
4078	296063
4078	34986
4078	557620
4078	250905
4078	572602
4078	116961
4083	447753
4083	449239
4083	90274
4083	297346
4084	308694
4088	615980
4088	312090
4088	97055
4088	522764
4104	305341
4104	465303
4104	331287
4104	250188
4104	122235
4104	574944
4104	211860
4115	526076
4115	166901
4115	91340
4115	606054
4115	166380
4134	303473
4137	252040
4137	82354
4137	591728
4139	299504
4139	240316
4139	211801
4139	560560
4142	441394
4142	459963
4173	322843
4173	171886
4173	323449
4178	619443
4178	609346
4178	542574
4195	440544
4195	87412
4195	586607
4195	367191
4195	361769
4195	214951
4201	288607
4201	110361
4201	284000
4201	239395
4202	433393
4202	443830
4204	124078
4208	306162
4208	579587
4210	236674
4210	375675
4210	117018
4210	109034
4210	576004
4210	283130
4215	594748
4215	443665
4215	554144
4215	357122
4215	441900
4215	578620
4220	332012
4220	317654
4237	24854
4237	451175
4237	511494
4237	572602
4237	379184
4247	317569
4256	457838
4256	147881
4256	226827
4256	592692
4256	226184
4256	319351
4256	152229
4256	441496
4256	258792
4256	314158
4256	93878
4256	439854
4256	335299
4256	597757
4256	570904
4256	261253
4256	519767
4256	482992
4256	335489
4256	531673
4256	440055
4256	368070
4256	463366
4256	592208
4256	481077
4256	278707
4256	513254
4256	88073
4256	79443
4256	449249
4256	88646
4256	168364
4256	449921
4256	606287
4256	335537
4256	260088
4256	257283
4256	299916
4256	267480
4256	520675
4256	173567
4256	447977
4256	536231
4257	25948
4257	588456
4257	224831
4257	359746
4257	93587
4257	371988
4257	599138
4257	379643
4257	361755
4257	155383
4257	308667
4257	368234
4257	559997
4258	449299
4258	514518
4258	566225
4258	323264
4271	101293
4277	94400
4277	301571
4294	619885
4294	34905
4297	27280
4297	472810
4297	91278
4297	316849
4297	109285
4297	86330
4297	464539
4297	384590
4297	312362
4320	207488
4320	125181
4320	597870
4333	324647
4333	95926
4333	83233
4333	518886
4333	313960
4337	536959
4337	229766
4337	611048
4337	190326
4343	447002
4343	311413
4343	115635
4343	531566
4351	82846
4351	87201
4364	359054
4364	310821
4364	440404
4364	249667
4364	306684
4364	586607
4364	583225
4369	182869
4369	208186
4369	210069
4369	530193
4369	535620
4369	80813
4369	148952
4385	560623
4385	87137
4385	297124
4397	435666
4397	288690
4397	89307
4397	81483
4397	584084
4427	313974
4427	554225
4427	551146
4427	553605
4427	552030
4440	99555
4440	438340
4440	100909
4440	146723
4440	572823
4453	438406
4453	252793
4453	85888
4453	447718
4455	313198
4455	620289
4455	542723
4455	617533
4455	254873
4457	214244
4457	523567
4461	442809
4461	579562
4464	456415
4464	225070
4476	92130
4482	318939
4482	248009
4482	330302
4482	566291
4482	328671
4482	585166
4482	534288
4519	378330
4519	239918
4543	251004
4543	607598
4543	117619
4543	115325
4543	439444
4543	334514
4543	295170
4543	477986
4543	323516
4543	615107
4545	246725
4545	327037
4545	314848
4545	600408
4545	287454
4545	583944
4546	319407
4546	579575
4546	144048
4546	589177
4546	174939
4547	121603
4560	247813
4560	254047
4560	440167
4562	178610
4562	77064
4562	434662
4574	150569
4574	553411
4574	326928
4574	288409
4574	443724
4574	560607
4579	314219
4579	482828
4579	614117
4579	160896
4579	219966
4579	449523
4579	421422
4579	163169
4579	117510
4579	414989
4579	329345
4579	234679
4579	373267
4579	617884
4579	259157
4579	475960
4579	424499
4579	373428
4579	586852
4587	27057
4587	291414
4587	153138
4587	81338
4587	626795
4587	592527
4587	171444
4599	332539
4599	472267
4621	383441
4621	594183
4622	591740
4622	586724
4622	115951
4622	234230
4622	310427
4655	471661
4655	440295
4655	318392
4655	78184
4655	538362
4655	360411
4655	535510
4655	83597
4655	166812
4655	522663
4655	223832
4655	226183
4655	533859
4655	161530
4655	149492
4665	620745
4665	594358
4665	509137
